CaseOrder,tenure
724,14.71592037
4385,6.31339
931,5.134989649
2910,16.42222
7846,71.13061
6764,62.46827
8389,62.72855
6417,65.91841
896,3.505235526
3248,4.157726
2327,9.23286
7097,55.93837
9506,53.37805
7582,68.98508
9743,61.73668
5039,44.98551
6451,48.38433
4137,5.325642
9249,67.61213
1716,9.324505434
1699,11.57257501
9691,48.07729
9550,69.19621
9972,59.14016
8225,50.31252
3832,6.209949
6300,70.25446
3349,1.822794
9519,67.10378
986,19.02547148
1822,9.585621689
4572,11.88328
588,3.137169138
9758,69.48617
5078,59.61465
7783,49.19922
8324,43.91274
9523,60.33663
9968,68.81287
5484,50.33619
7747,70.1175
9281,66.72288
5515,67.19559
9528,64.68955
8872,65.87966
5554,61.38199
3558,16.26349
1396,3.469955007
265,14.96503088
3548,1.453022
6845,65.20587
7629,49.85906
6789,66.92587
3070,16.01922
5026,60.14645
8397,68.00942
3865,16.22349
9073,71.89152
2401,4.235635
6275,49.21371
8485,60.26349
3712,11.70321
247,6.307178205
1595,1.738486682
9683,52.90819
1530,17.0219219
8224,60.7968
924,5.259033624
7554,52.24584
4365,7.848542
670,3.7013893
3605,11.29098
5109,53.07379
1911,10.91916339
8345,57.26943
5249,65.28829
7184,48.80395
3959,6.162825
6958,60.22003
6027,70.6626
5644,67.93291
2697,21.09953
2592,8.909806
5907,68.88054
1782,9.46447702
6510,46.58314
3014,9.539097
7134,65.61564
2308,13.8206
7277,70.71182
3691,9.447103
688,9.428767036
6012,62.21334
7072,61.343
613,10.03212915
7168,63.96748
9206,59.22188
3201,7.542197
2268,25.32558
9782,66.88596
6630,71.27703
4136,22.13831
1899,34.80793399
9531,66.73461
8154,63.30112
259,6.73327535
2925,2.224742
9425,59.20792
4944,3.595204
2823,4.845811
6530,60.53871
3340,7.891654
3526,2.293413
4564,6.999666
9657,69.34207
7909,48.92659
5330,48.21972
5224,66.09922
2286,3.935134
6064,67.09106
4655,1.712499
5001,41.88907
6711,38.02352
9325,67.00686
485,1.033067819
2212,6.840972
5417,69.2962
7564,45.84636
2556,1.442102
8,4.26425515
3658,10.55165
6412,62.26072
9165,69.62503
4875,1.112412
4403,2.637164
8917,66.22321
5547,60.9767
5298,61.25573
2427,13.20294
6745,52.0883
1815,9.705809585
6823,63.99811
9626,66.38094
2275,10.91296
1012,24.64624542
1578,3.509036092
7265,54.23655
1068,15.24536909
1992,5.412980331
3971,6.435125
9074,57.65657
5880,66.9541
8431,63.37764
4543,3.11391
9327,64.05063
7194,53.77192
3868,18.76373
9416,70.90623
6824,43.28044
3049,2.431373
782,9.715065141
6748,45.51836
2676,4.617824
1750,8.785452901
6223,57.59524
7947,70.84337
2792,14.63647
6520,52.83052
5775,58.78687
6358,71.41919
4980,8.618298
7589,48.5611
1092,18.97328429
6527,45.30473
9608,67.11266
4628,2.241794
2325,19.75809
6535,50.45458
8972,55.68048
5056,69.87041
2609,1.563383
9021,65.31625
2291,6.002744
1728,13.72354614
611,12.3848312
4667,4.946157
8052,65.84526
5414,54.50776
344,4.893221514
4684,2.292165
8785,71.26615
3751,16.05745
8454,66.23131
9308,67.75441
6000,71.88705
3216,13.61564
98,12.97632235
7388,59.15954
7666,63.13521
5177,66.76084
7280,69.88786
6166,61.53705
1538,2.067992783
3589,3.895605
9443,39.27473
6986,61.78097
3649,8.83974
2658,6.7064
9827,54.93761
1518,2.101748234
5062,51.20818
9350,42.6185
4625,10.14235
4273,28.31929
3670,7.896421
6567,38.34208
5801,59.66274
2091,22.04122
7098,69.14122
6172,71.65389
573,6.956508263
9559,60.7205
4689,14.0795
9075,61.64558
3063,8.287531
9294,65.12042
6471,68.03515
7161,66.64301
6634,37.11912
8492,61.74695
7926,51.54883
7346,66.49135
6305,68.17349
7901,54.53013
9440,57.27183
8186,70.03794
4480,2.005733
4949,1.312447
5977,69.37615
371,18.37317391
1939,2.24841574
2353,15.73243
7128,48.36269
1754,16.15614223
3671,5.115763
7299,54.01325
3653,23.75492
5202,66.85703
7910,64.90171
2362,11.14615
4261,16.53241
5433,71.93473
6286,45.28275
4992,13.02184
7601,58.43075
9463,56.77789
3738,17.02059
7521,61.6107
8560,61.65935
8927,53.62789
9991,63.63416
5592,61.02521
1172,3.61323465
7371,62.76856
7938,65.84668
8087,65.68687
1423,2.354138635
6783,51.6849
9444,52.78874
8140,44.03142
9351,68.86185
8019,38.64796
6340,50.56908
9648,66.50879
875,14.89720747
2298,8.079294
2644,4.310974
7532,70.67216
1720,10.68004106
5348,59.52291
5933,70.16829
841,19.76529476
9938,57.20149
582,7.21126107
205,3.86023041
1642,14.52416667
2015,18.2156
3254,2.590681
7541,56.74758
906,12.05713486
632,19.17821675
8421,54.06613
7824,67.25763
1975,14.64298089
163,5.972864167
4999,6.482702
1244,10.43448006
9451,65.01229
7765,67.78586
4714,7.895618
876,8.735757967
1432,15.98515564
8739,64.38287
6869,50.07213
4644,20.91805
5081,61.79462
5784,66.63219
9139,59.54349
7617,53.36122
8040,60.49719
7956,70.33868
9438,66.49811
2857,9.952476
1862,24.02275725
2660,7.900866
3385,1.320603
9565,59.8408
9777,57.49156
8091,39.97152
8348,43.04477
7463,67.05692
6887,66.52106
4734,8.031947
3332,23.18508
9007,58.23259
8636,59.59893
6405,69.56294
8347,67.49463
9465,69.48387
7061,68.21625
2097,5.66162
2004,2.105603
8805,58.52385
9733,71.24523
4677,7.821554
5018,66.50412
7470,48.53271
547,8.054118994
1450,3.330819942
3987,3.250618
6901,70.84512
2611,2.367066
1901,16.3364928
3921,3.230823
2758,10.49269
6125,55.76068
6398,53.63969
1886,3.032321354
9824,68.61974
5739,57.20095
8668,68.43831
5891,46.55143
2098,11.50316
9290,51.74916
5693,42.67725
500,16.92163398
5625,58.97505
837,15.74763468
3472,6.523366
4698,4.16861
6281,59.00106
8884,54.40563
2172,16.02992
9232,59.21421
5679,68.32614
9185,46.04347
399,10.90397471
2011,9.390135
5167,59.67215
5872,61.59822
9793,69.10375
1284,3.418302206
8391,61.70044
2449,2.12851
4257,23.81965
1837,11.34130832
9597,62.63117
1020,11.34544436
5067,42.74672
1327,10.92247392
8753,47.4649
476,5.372758028
2811,4.995373
8633,46.65167
1652,11.07083425
9612,70.18387
1170,3.816472249
2529,5.585807
1207,3.550421402
6257,71.44432
7927,70.24032
5470,61.3125
9384,36.76838
432,5.02568958
7701,67.98776
868,5.62805389
2975,13.8101
5237,59.59391
5094,67.04233
5434,68.64996
542,8.932053699
5196,59.05164
1133,10.24058579
9838,61.8401
4502,5.123883
6355,62.56252
9334,69.69574
3391,1.668767
3889,6.165028
2963,5.464488
4156,2.459304
3260,1.611266
6303,63.00356
6035,58.36624
7919,68.26584
9937,52.07771
2584,12.91538
2814,8.479465
3960,1.578151
2948,12.73029
6644,65.09908
5175,58.04171
6842,68.53196
8299,67.35636
3587,5.72421
9229,67.92751
7989,68.3486
2564,18.01018
2631,1.37258
3191,1.875298
7779,61.70332
7646,56.45799
5037,62.48639
1081,19.58895462
4284,1.52349
9712,64.33534
7086,59.65149
2086,17.08264
6346,39.93768
2453,4.336113
4967,19.34604
2024,3.943222
8072,50.69374
8988,65.03219
8719,66.19707
7322,66.99456
227,6.035737465
1014,6.745272795
6680,70.44727
1930,22.37864487
1044,2.601455981
5252,68.94384
1405,3.871799525
2180,4.632153
698,1.338441957
1125,2.072317222
7379,44.29563
3896,4.72236
8218,69.66186
5111,49.50734
1779,8.661116617
7787,68.36284
2635,2.599617
7188,62.27403
7545,63.63151
7605,68.92748
3490,2.313262
8260,52.39253
1038,2.39088492
6094,49.50927
2257,5.229738
8189,43.99275
2614,1.768753
314,8.892893007
2650,16.93329
2282,7.755991
6742,49.05868
2980,1.602966
2548,1.740144
5513,48.49962
5133,56.69146
2160,5.423869
7081,61.19712
3138,19.92045
9080,49.7983
5851,53.75074
9866,54.74518
6446,58.7814
3968,4.198245
1429,11.44470291
8423,51.53345
2521,12.52502
7838,65.2394
4970,2.745106
1856,16.86058234
8885,52.8369
5603,60.40651
9345,54.88836
9869,54.87071
449,4.85576672
7704,59.93377
1285,4.837990763
5996,62.38889
7900,54.396
3728,13.07421
7354,58.50292
362,4.950398978
6280,66.67672
5231,46.33817
8943,53.25801
7296,66.19713
8892,58.89646
7535,55.97115
6252,64.49909
5927,53.80449
5150,63.24097
2461,8.939477
23,6.652298992
2067,22.37984
1654,2.162477942
703,12.84120976
8491,56.34451
2744,11.84082
1377,5.427546075
1725,23.10105854
2469,19.12428
3755,7.704545
2326,12.27217
461,9.461939857
5164,50.69979
4184,9.175977
5527,68.68481
4083,1.690026
1487,7.517405581
3679,2.976407
283,3.778174405
6580,62.03561
4559,2.941261
4309,2.141515
6685,59.27056
4866,6.431215
3538,7.281658
3869,6.101406
7004,58.33853
2582,16.38978
1369,5.146834768
9470,54.20972
8198,68.03889
598,4.768869377
4352,7.969762
6347,37.86885
8977,65.50686
6380,66.31632
4759,17.1248
647,6.357562637
6382,60.91248
7528,70.36179
9698,70.50969
6024,62.9411
7955,68.9214
7166,66.68874
3469,1.450971
7798,62.83739
7698,71.28653
2991,9.25677
9408,69.7539
4876,2.255314
2545,22.73656
8596,65.12634
5342,66.87947
1568,3.943033602
9995,49.92156
4067,3.245848
3989,3.488459
7032,51.38208
2161,12.09638
686,7.798523158
7603,59.05181
7785,36.88048
3244,1.201284
5845,69.95421
9220,54.8395
2462,5.9717
4084,4.91638
2838,6.79324
3698,10.35779
7129,58.65554
6268,66.88132
4942,18.08315
5947,57.94445
4584,8.850759
5785,70.34319
4041,3.903228
2231,10.32825
7570,70.63238
936,1.740841699
2321,12.82428
4879,6.093746
522,2.915827364
523,9.709171662
5346,68.57741
9877,63.59739
3360,1.034561
1312,2.659423565
3984,7.62689
6495,71.82981
9561,65.52213
1717,10.16298067
781,15.37107894
8799,65.77898
8232,51.87037
5608,59.43102
5979,58.96627
652,10.57261422
3748,3.831822
2197,4.418468
8419,70.59181
370,12.3492819
9885,47.25523
8006,70.42914
4215,11.59641
378,4.258552081
9447,71.48016
2217,4.465592
8683,51.72997
1614,21.20445421
6980,66.88716
7550,41.95888
1828,6.624439911
3633,17.39814
963,8.015401085
2994,13.44855
6607,54.66546
9673,43.96321
2377,5.59356
8881,71.96235
360,2.051069457
3840,12.31648
8185,67.63205
1247,10.36025557
7505,61.56209
8350,65.47514
6512,52.55441
5088,57.50724
3695,2.240146
1574,5.784022533
6282,70.03292
5440,52.79234
2568,1.280324
3424,4.14344
2038,9.84106
9244,70.55657
773,8.446160069
5381,71.41865
9569,51.62267
3563,1.773271
563,1.894776657
6684,53.13174
2547,13.08213
5511,63.96491
5331,63.44795
9668,68.73272
4532,8.652909
1675,9.373705128
7396,71.32292
366,9.660361769
8017,66.19976
9377,42.74967
4328,5.682535
9984,58.54167
148,15.85983755
1669,5.260793737
3089,20.72068
8845,62.89177
7651,48.09099
408,13.46565415
9585,63.37652
7789,38.01787
3457,3.424062
6187,70.80297
4183,2.586551
3577,12.95912
3272,11.07503
4941,10.59224
1032,5.376652863
8873,60.05643
6231,53.5771
6593,71.80759
8907,68.14328
9812,61.69069
6725,63.00385
8030,63.90801
8053,68.90677
856,4.667703398
3927,32.73358
8548,61.9146
79,24.64873861
7089,49.26311
2248,12.02081
8264,63.28052
4027,8.710976
9950,52.62668
9572,54.67286
9296,64.87699
715,3.613513424
7452,65.11128
789,9.322934248
2280,9.307673
4096,17.92442
3898,14.6317
7945,55.27064
7178,56.87027
9077,65.26684
9453,52.92007
3632,19.49059
8625,55.51616
7298,54.64119
6273,54.67507
425,7.484425045
393,5.940902789
3192,9.343412
17,15.78214958
6336,60.07014
4201,1.474087
2673,17.26451
2445,9.248419
6698,40.731
6165,64.10363
2602,8.437873
3494,2.057502
6045,66.50887
1460,3.354127023
3805,12.00591
9846,39.83562
7395,51.58437
4840,9.386672
8112,69.06918
3836,10.86482
9314,60.58029
5684,47.55305
8749,57.98413
5828,44.39429
9749,70.35289
4725,5.70629
8760,69.22651
5888,58.9945
2356,17.20502
6037,55.08862
4799,7.560138
2443,2.420905
8646,62.80581
4593,2.893617
8773,41.23951
465,3.179043613
164,10.87555535
9262,58.8386
9434,54.61973
8406,50.76631
9778,62.6698
9479,60.09935
7381,50.68244
6637,36.24048
242,12.00925702
2010,2.175619
6357,71.79316
3085,5.538303
6209,70.16722
901,11.55987401
5543,71.08539
6008,64.60955
7639,62.70376
6794,64.31944
8870,55.64344
7759,61.20291
4838,6.913925
2294,3.180149
6549,47.23415
7899,67.2599
7978,67.71293
4482,5.364815
5303,56.98256
4606,1.877939
3717,1.177776
9072,59.9737
6141,64.37976
1765,16.64092048
6599,63.75133
1550,10.61383322
3030,17.2501
8654,67.5746
6299,61.64252
6663,59.63287
6627,65.85442
2045,2.051002
768,4.603347641
5694,65.4426
7871,70.11539
7796,54.79811
1509,11.70414173
7231,60.75202
7858,69.91714
3303,7.006647
4518,17.24595
4220,8.11277
9079,60.50225
9941,50.14317
3293,7.182107
820,1.525343103
1404,6.642819537
1383,4.891651665
2149,4.564096
6929,57.7129
5672,71.55357
1639,20.31446952
5892,40.7843
7428,59.28871
609,2.566196093
6908,63.25532
400,1.665591776
7248,45.19194
6407,51.41313
883,2.463011656
3566,9.396957
4286,6.418936
1180,8.509499576
5449,65.78
4245,3.984772
5219,54.0433
3977,9.104003
2131,29.35795
5079,64.08432
457,10.5903229
5583,62.01927
5176,60.46007
1951,1.770031252
5373,69.86503
690,5.78988794
8853,69.24664
6526,55.62195
9822,56.4945
6489,64.5515
6922,61.55321
1954,21.4708673
7635,48.28818
5637,58.05485
7155,70.64083
8425,65.63056
6611,38.7682
2711,4.243723
8731,66.96136
3202,4.525491
4350,8.152935
4139,5.140738
1885,3.386665328
8640,52.27228
4486,10.96384
2495,1.757261
5948,52.54837
3037,6.150351
5778,68.41013
3604,9.570397
846,4.222122394
543,7.349620762
3725,16.22394
4188,2.980706
3680,3.235443
8900,68.54375
7968,71.12765
8486,66.10035
6076,52.35716
7341,68.29561
8226,66.12623
7247,63.09122
9711,51.9774
8291,57.81039
7138,52.48944
2965,4.899911
7560,52.07089
2530,16.81789
7285,65.50792
5773,63.28674
1049,2.017579009
7046,63.25058
1961,2.867284438
2531,18.529
9049,67.57013
7604,59.84762
6525,59.12578
238,9.405224809
4918,4.614124
6480,55.49975
1134,1.491763776
6977,48.29423
5902,70.73486
9058,59.83107
4260,14.86128
8841,42.82102
6966,68.88402
9980,58.11897
793,5.310878954
1986,8.69123648
5657,57.40724
8740,62.86571
7936,59.99904
6098,71.52189
5908,65.48947
7374,48.25673
8129,71.77654
2979,8.509962
8862,58.0434
9302,64.54595
6722,62.37748
7843,71.74549
5525,64.8122
8722,67.69816
8432,69.36684
9009,68.86595
8604,71.74385
7175,61.72511
3920,7.816759
3139,5.43842
9417,57.49343
9934,64.55211
5790,61.62652
4074,8.761313
3288,1.356734
3230,2.668217
1827,12.16872039
5549,66.91612
594,3.775528995
2726,2.972634
4138,10.05766
561,9.306233406
7407,42.52243
8807,70.7555
8387,59.35209
244,14.20349453
7269,48.48324
5436,58.32931
4438,3.713732
9685,48.83733
8107,67.69161
406,3.288124191
1443,19.73065009
262,3.379756569
4407,2.780152
7634,66.34362
9534,63.75865
1690,6.735271694
9867,40.41527
1726,6.267383901
8995,36.95505
4931,2.488097
5963,69.8304
2497,16.66123
9015,57.04882
6905,62.03353
6107,62.77848
8201,49.67473
341,5.690013293
2409,19.14395
1602,7.521160625
9865,56.24607
8360,60.08382
5783,69.76544
4577,14.31807
7972,51.35655
3726,13.05964
2557,10.89683
2786,3.341126
1524,4.089399488
7718,49.26352
2508,17.82124
2832,10.75614
1013,7.852675802
5281,63.93531
4896,6.597117
1767,17.1001258
4552,11.42464
7122,53.66352
6550,61.62569
4038,1.479514
8271,54.87839
149,11.73724209
286,20.78013031
7801,65.52483
9652,48.65096
364,12.29558653
5368,53.45259
9946,43.93121
8411,48.04306
9454,71.54844
4726,12.79286
7272,63.21638
6771,70.53596
4444,12.45303
7447,41.4761
237,25.8634566
7710,64.36371
9586,71.31394
2563,18.81683
7124,65.15223
8537,69.64918
9603,58.59926
5520,56.9918
9614,62.29043
3084,8.268061
2960,8.259385
2103,12.03582
633,12.36979696
6814,50.80026
2494,6.116652
2666,2.82818
8495,45.34674
8426,51.53674
9267,58.08656
4212,3.921335
3875,11.09994
2818,4.848049
8269,69.56109
9816,60.29749
7427,68.82379
8603,42.76683
8476,71.80608
1736,2.405574983
7398,46.63035
4256,6.322807
8289,69.9386
2476,14.80349
9985,47.10952
3714,4.548296
8979,64.2738
1805,11.89492044
708,3.520675631
9192,46.66704
5190,64.71872
5473,67.8576
73,7.980015371
7844,65.9436
5102,69.46803
6765,69.83213
1126,3.475168025
1242,8.000279417
8254,58.06194
2350,5.850283
6603,57.31296
6781,49.65691
4359,22.30566
1344,4.861047755
9989,71.26306
8680,60.41609
9576,67.29135
6653,59.29365
1101,2.440923609
7328,53.96674
7623,67.76809
988,7.55918608
2853,12.86853
631,5.141923371
1250,2.937852035
3180,1.324008
483,5.709925704
3041,2.10678
5011,63.77246
8728,61.70273
7001,66.37037
3274,10.70349
7228,69.09962
3684,20.34377
6675,71.29664
6808,67.26247
9739,67.19702
1317,4.633545041
3226,5.902195
1073,1.929621761
4816,13.34222
8460,46.66033
5753,61.80743
9146,70.16029
4617,1.574932
3098,19.77218
6870,56.35945
1301,11.19078648
7286,53.53017
6285,64.80406
5496,63.42204
5292,50.65704
1799,22.89696344
5204,69.53069
8228,52.86954
5048,67.47739
6442,67.28603
8106,55.24136
2360,9.25848
9381,56.40613
3655,4.83659
7053,69.87869
1287,10.34247598
9127,58.11303
4446,1.210715
2138,8.353798
6788,37.73653
9753,62.55977
8511,54.65479
9540,66.68553
6895,64.95682
8570,65.36252
7152,63.55356
964,1.153881327
6013,63.31259
4883,7.277274
141,4.13273503
9033,61.97321
6937,66.49134
6543,69.76806
5244,71.30457
4432,8.454096
407,32.30772134
8213,57.6786
8377,39.22782
8628,62.68234
8235,58.85409
4400,10.44433
5253,67.75237
12,10.52199781
4761,9.630403
1178,5.597557242
2864,10.8754
6472,59.15346
6229,66.86003
2990,4.327078
7118,53.92549
7011,60.52344
8558,62.27729
1441,10.99225739
9748,57.37711
2876,16.71459
9099,50.30932
8789,57.07265
7233,71.38558
3727,20.87922
2773,11.16354
455,7.457173484
8190,69.25731
1368,7.93260821
3713,7.2247
9853,69.8568
1389,9.553290527
1001,16.62593689
7762,51.05765
3554,14.74415
4115,10.98445
1668,8.734707597
3174,13.262
9398,61.82169
489,5.622660986
3231,2.19437
3829,8.284386
8652,69.4702
5209,71.55342
7849,66.81622
5705,63.06195
9640,67.85943
8134,49.39534
704,5.759265746
5106,50.85526
8894,71.64551
3292,7.603445
8126,68.51142
9632,50.74296
9022,70.49442
4910,5.516053
4441,14.47965
987,2.506101194
9237,68.44883
9884,40.93141
7706,66.7755
6258,66.2885
6090,69.76328
5239,67.60865
1199,1.723983897
9071,71.58237
7520,51.73839
6813,64.88617
8321,64.52797
7176,64.90704
4471,8.26392
892,9.923586914
1970,6.393598693
5758,62.04664
6528,70.54775
6295,71.20584
7596,68.64269
3250,11.63547
6571,46.23103
6639,68.86592
7352,63.84542
9173,66.27924
7474,59.50705
9602,69.69551
8674,39.35678
1240,8.574105728
2290,1.739449
2741,8.257765
4586,23.08203
1230,12.74748675
6981,62.87863
5179,65.82541
4294,5.458881
1059,5.837241927
6263,67.93831
282,1.586331702
969,2.380500918
3954,4.538742
1940,13.03967126
8465,69.45823
1275,17.92733138
620,9.14991493
8506,48.60336
1743,7.644184483
1391,7.195646567
2204,4.029419
3569,8.631838
6117,50.36108
9971,61.51366
6053,66.03293
3179,16.31066
3193,6.735348
6100,54.60066
7030,71.85743
576,3.605888824
6657,55.90619
7116,53.81882
8803,66.70002
6277,51.42362
8985,69.98687
5898,62.11875
5725,57.65975
270,2.411712843
630,3.838043219
3082,1.294635
3467,7.047021
6431,61.30152
9312,48.63086
7063,61.079
9728,54.21707
5544,45.18454
4357,31.81602
2114,10.99952
8220,68.6654
3217,4.939997
3815,5.738405
8322,45.62851
8590,48.28595
2279,5.63873
4600,2.886437
14,16.87922024
9226,68.97874
1526,2.170567319
2366,10.17576
4649,7.276075
375,12.78453216
8522,64.86438
6478,69.02836
526,1.906368477
6896,60.11069
3592,2.021619
7905,70.02925
2959,10.92196
530,2.050742411
3715,19.2087
4733,10.15649
1395,7.321650003
5632,61.84801
6564,61.24602
4704,7.819376
1713,11.4488726
9756,60.48793
956,9.759495559
6676,60.01564
3454,3.924177
2072,5.26792
9741,67.71773
159,19.95277818
7006,66.52549
353,10.9750814
6079,52.36613
6237,65.69406
2921,16.93921
4645,7.502506
662,16.67574291
7058,70.13699
3666,4.278123
7980,59.9904
307,6.198230305
4791,4.546842
2357,8.327722
1928,6.136751688
9940,62.32515
3428,4.075856
3639,3.613491
1267,7.138985437
1561,9.267785326
7180,71.09119
4110,18.85404
7868,59.27052
4905,6.193832
7295,69.81825
515,5.165404738
895,10.79186592
22,2.415991977
900,1.611546284
208,5.827112819
459,5.440398012
2431,1.704751
8443,43.69814
3390,13.26061
3912,13.04025
5384,68.14471
553,20.44846104
3145,3.876369
6918,58.45536
2057,16.59389
1926,3.835182255
635,3.769989038
6083,45.7211
9271,67.69779
9679,67.98735
106,3.823689744
3042,3.518534
1710,20.16532013
90,4.151256695
7015,69.1405
3175,10.65826
918,3.679255472
7834,71.5701
6733,64.08645
1950,22.04436191
6369,65.44679
2,1.156680997
8033,58.17852
6048,52.42844
2721,3.155929
9813,59.40963
3118,3.213888
9466,63.55011
3763,12.66908
214,19.83504645
779,6.49110882
3497,1.359104
8818,68.61891
2044,3.08799
5421,53.82378
6155,59.81234
8358,48.49789
8708,57.65949
8466,71.24754
4168,18.67357
3789,1.361282
584,7.931439645
9912,69.99167
9987,58.72868
117,6.311709178
6645,61.79083
9034,68.05839
9952,48.82626
8960,69.72684
1764,13.63916478
1876,7.827055149
3225,15.14561
527,15.60605339
7726,62.98803
2947,13.62126
4474,6.681836
5656,65.83916
6060,64.20616
960,1.443775322
6343,66.99471
3634,1.273256
1051,18.05033087
3381,6.029814
3677,16.66607
5777,63.45489
9046,71.45681
6574,47.67299
5180,62.03303
1608,5.638280421
3611,11.18714
9759,66.53731
6636,70.36489
9998,47.41689
792,3.087125795
3057,6.515297
1981,5.947501617
3599,8.642257
934,3.861708438
7425,68.86725
5627,70.56358
1683,10.85865384
4180,8.450712
6447,56.79978
4117,11.73089
989,1.692982143
2897,6.726078
3779,7.637611
5659,60.76709
3094,10.12304
3156,5.664193
1824,12.54841227
9623,58.18819
1099,2.451256489
2845,13.21554
3343,18.16755
39,9.847563364
6541,36.7649
9474,53.44438
3357,4.767276
7814,71.78213
8221,56.79773
9228,57.28247
2429,15.07394
5044,64.01652
5347,67.97593
4812,5.664023
8477,50.40492
687,9.586248224
4800,15.62643
7438,70.18772
2354,1.482474
6354,60.48709
4570,6.186874
8214,63.99474
2753,9.151288
8074,47.3962
1041,3.644232332
7492,58.21476
1266,2.728247011
9266,45.94768
7060,65.11213
278,23.103996
5085,58.04694
2383,9.713544
572,20.01892414
1436,14.02688588
5353,51.28687
5446,53.77634
1008,2.049006759
4544,22.05688
8817,65.27026
2065,8.333131
1137,14.58313517
5344,59.02827
295,12.42120946
2404,3.919919
3999,6.053801
3742,2.657783
9223,68.00557
2720,6.472433
9200,48.61807
5151,71.36133
2809,14.7867
557,12.85397739
8926,54.99066
4796,7.041709
2470,13.85176
3739,18.81173
4287,8.052952
2605,5.457127
363,10.16660427
6925,56.46995
1705,10.06145053
2140,3.362461
3240,3.1741
2384,9.288851
7315,59.66552
4312,3.260154
1313,1.355493769
3931,6.247141
6184,70.67111
1592,7.363761345
9388,55.73208
2163,6.575242
2397,5.857544
318,14.09942339
5234,65.28157
5069,58.75447
4037,5.911652
3021,17.32489
8229,71.70793
5296,58.73506
3973,11.98109
5371,53.5973
4134,14.61014
975,1.591333405
7292,61.9635
955,17.34243942
9307,64.3165
5017,55.11148
9731,48.38976
7491,56.37209
1641,3.453443904
1291,6.958063425
1381,3.883156675
1934,11.59620573
4676,14.28503
893,5.36237356
7288,65.93142
4877,1.374443
7907,69.97639
8195,64.79115
9380,56.37261
2467,16.39747
7658,58.55948
1914,3.005659256
2737,1.992273
727,8.458573247
7215,55.00167
8246,45.93241
1797,14.42671843
3846,1.20533
6403,60.15131
937,10.50397242
2266,10.77918
825,5.691421867
7275,65.01857
1390,6.307898491
3565,9.38783
5430,71.52256
7828,60.51117
5691,57.36372
7879,56.98279
1869,7.32906366
8203,44.97817
7487,66.89669
807,7.748288711
4806,13.74701
9153,71.32593
7512,55.06506
8057,60.58684
4495,6.831686
2633,12.23147
8901,56.32657
8624,61.0763
7833,68.28659
4389,20.88324
146,2.733109234
6468,47.69242
2034,4.600655
9128,49.73125
1166,1.068799086
2051,11.5352
3761,3.811111
4436,1.709971
3431,7.158287
8191,67.27889
8754,63.38783
7070,66.66853
4362,2.222289
1772,7.217041327
3512,6.896176
272,9.068119482
8437,55.75197
2033,2.155733
9665,65.85945
3811,2.357852
4347,19.78766
546,1.597765127
3242,13.02762
8503,52.60487
9919,55.56204
7565,66.59912
921,12.81881129
9119,69.93494
6641,64.92702
7695,38.06839
8231,61.28236
7127,55.85956
4279,24.09793
2984,10.94284
131,6.085030507
7981,64.94053
2668,5.25157
7139,57.96945
3224,1.862828
7694,55.68371
5393,62.27986
615,3.795086086
9903,49.76373
1467,4.002381804
4498,12.2964
3043,3.172425
2420,9.119628
5086,48.1707
3295,8.322733
6738,60.85062
1501,2.656111103
1522,1.19808324
9118,46.12627
4233,8.526865
7687,69.13737
4431,2.382538
391,3.045064701
9859,57.4792
7125,63.20353
5914,71.11315
8593,71.2039
4807,19.48387
8955,69.30616
8239,68.54712
8045,65.9999
9783,68.83881
3994,5.595446
9552,66.42151
6610,44.97976
5320,50.66574
7120,60.45093
2422,11.11794
5605,68.83272
1751,6.820250541
9016,64.1745
9719,47.74031
339,7.69213424
8408,54.8376
1342,8.637184433
9545,59.97134
7983,60.12954
3641,5.799929
330,11.10356439
8829,70.56821
3005,3.255652
6961,39.1518
4091,3.211508
2323,1.397042
6668,55.61318
7010,48.63475
4198,14.10279
3550,3.59353
8364,67.88471
4204,19.48432
9311,66.75755
8937,57.39587
6186,62.54758
1640,12.17994263
61,2.871017037
1241,15.56696462
5761,62.75224
5137,45.45067
2344,1.835282
2121,28.28911
1525,2.314052799
7618,63.47441
154,3.260462654
482,7.176411327
6123,40.35081
7675,65.13005
7102,70.31689
1763,1.051188042
7716,62.65179
9082,62.87394
7480,69.02789
6213,71.25102
4854,6.649321
2712,1.736879
6767,69.74945
4151,10.36378
1334,16.53244292
8379,41.75833
9390,71.71756
9708,53.9011
9122,59.26713
3851,5.446201
8341,71.68832
4125,4.827032
8964,53.13455
4789,7.334657
2867,9.938487
1387,10.08691319
5942,46.60224
3068,4.731989
9059,41.18372
3630,7.280799
9456,57.37458
8950,61.12237
3029,1.571176
2970,12.78697
8647,43.50607
6137,47.34761
8802,64.79987
4264,9.658761
646,2.768037617
9654,64.25108
2075,2.499923
342,6.68894661
8042,53.62757
1623,18.36209103
7142,62.50474
5797,47.99043
7185,47.95497
8233,46.2718
5476,70.65651
9253,61.10374
75,2.378630018
8634,64.95453
9230,65.71442
2052,6.025694
2542,3.148665
1302,16.91776871
5878,60.92178
7369,40.91782
1305,15.59096202
8429,47.52483
9095,66.82797
2600,20.58561
2574,7.744129
3187,1.453865
2769,18.55263
4832,17.93561
4224,16.61624
9650,47.56383
2107,11.87278
2680,7.495281
1388,12.48678964
8932,66.77433
9660,70.89101
7084,66.85896
1280,2.704950495
805,5.044076415
1556,8.460086502
