children,age,online_security,tenure,monthly_charge,bandwidth_gb_year
2,59,0,46.58138,129.9621,4585.928895
1,21,0,63.13521,197.6288,5845.877831
8,51,1,58.172,174.9618,5421.452894
0,89,1,68.3119,197.484,6446.795599
4,75,0,71.25643,179.9476,6106.984548
2,44,0,57.89761,182.4538,5139.969727
4,40,1,60.89154,210.127,5673.309041
1,26,1,48.3857,149.9741,4724.312922
1,54,1,71.95713,222.6362,6493.121834
0,36,1,67.08693,270.1604,6786.879873
9,89,0,65.13005,210.1051,6493.208909
0,33,1,61.73523,217.484,5595.740821
2,35,1,71.81426,162.5119,6382.61699
1,42,0,49.20927,129.995,4417.033945
1,38,0,64.88531,182.447,5640.266565
2,21,0,40.24973,222.6609,4090.94433
4,61,0,69.97649,212.6415,6737.558934
0,53,1,58.34647,184.9853,5194.643427
0,87,0,42.34953,167.4564,3592.529146
0,30,0,57.11409,147.4893,4911.224326
3,42,0,54.37108,160.0122,4824.624209
1,35,1,64.26648,229.9931,5831.696572
5,31,1,69.13737,242.6326,6481.198108
2,20,1,46.24205,225.1457,5116.648865
1,58,1,54.26571,164.9785,5274.06662
2,49,0,59.31818,139.983,5517.787412
0,27,0,69.33555,144.9607,5906.432884
3,39,0,63.17917,210.1051,6265.527896
2,61,0,60.45619,232.624,5921.781561
4,74,0,55.68371,127.4887,4929.748542
1,61,0,38.06839,124.9935,3185.817507
0,57,1,57.70698,212.6557,5331.810673
3,73,1,44.60467,270.1604,4868.722454
1,51,1,71.28653,142.4827,6597.676726
1,22,0,71.37419,187.6422,6475.070027
0,78,0,62.02081,169.9447,5300.449639
8,44,0,67.98776,139.9816,6207.251325
0,54,0,50.52613,220.1323,4711.946736
2,52,0,61.00511,169.9928,5210.641825
0,45,0,59.93377,167.4564,5088.760007
8,66,0,61.0006,162.5005,5544.892096
3,40,0,66.7755,172.4579,5967.112269
8,32,0,69.31336,114.9658,6222.228467
1,62,0,61.67106,255.1336,6209.128682
3,51,0,60.1778,102.4746,5109.486658
0,23,0,64.36371,134.9509,5534.204852
2,48,0,67.71776,149.9378,6279.520379
1,62,0,67.70719,139.9349,6285.15592
4,59,0,59.71984,149.9707,5322.807337
4,31,0,67.75523,159.9794,6479.599891
1,86,0,56.26602,104.9643,4936.469796
6,41,0,62.65179,242.6143,5859.880253
1,30,1,66.20027,140.0049,5680.91898
4,56,0,49.26352,169.9671,4543.502908
0,28,0,59.3332,149.9928,5504.260765
1,38,0,69.54666,159.9349,6101.070814
1,71,1,54.16378,245.1283,5507.49448
1,29,1,60.69643,172.4848,5469.377243
2,30,0,66.67317,187.6094,6503.605593
3,64,0,45.80397,200.1323,4798.084751
2,67,0,58.2078,169.9928,4932.256357
2,24,0,62.98803,192.4705,5620.276365
1,83,0,67.50861,262.6106,6119.953747
4,76,1,67.96418,174.9618,5971.644344
0,55,0,71.4869,179.9656,6006.935704
4,64,1,66.63268,184.9853,5960.671631
2,62,0,70.43313,172.4871,6235.847135
1,30,1,46.98814,147.4783,4089.200279
0,52,0,70.69978,149.9447,6463.270745
1,20,0,61.12405,192.4567,5451.33929
4,56,0,61.4665,127.4601,5729.575543
3,27,0,56.77763,102.4746,4909.571736
0,59,1,58.6688,255.1417,5382.024213
0,39,0,54.67568,200.1323,5467.571494
1,56,0,51.11345,157.4698,4271.0951
7,84,1,63.07329,162.5007,5608.639508
1,80,0,66.81169,172.4579,5824.416954
3,22,1,57.69575,197.484,5888.954237
1,63,0,63.91757,192.4705,5620.075514
2,69,1,69.88681,132.4798,6537.94242
2,54,1,68.53085,235.1555,6809.432261
2,74,0,67.54816,210.138,6115.858738
1,42,0,70.1175,230.1051,6349.139653
0,28,0,43.45813,184.9496,4408.149328
1,66,1,70.06451,204.961,6197.953836
3,37,1,57.22556,149.9915,5073.83646
5,35,0,56.45798,210.138,5380.320825
1,86,1,57.47194,154.9618,5447.340664
1,66,1,64.57182,235.1591,5933.787702
8,23,0,66.49211,149.9378,6528.05337
4,27,0,68.69674,179.9476,6054.623559
0,40,0,58.30226,149.9845,5144.345915
2,21,0,62.43485,252.624,5848.614354
8,37,0,68.12367,184.9797,6597.155039
0,64,1,61.20291,149.9915,5301.140786
3,46,1,48.89289,212.6228,5194.247313
2,52,1,62.17828,104.9923,5314.541588
0,63,0,51.05765,139.9678,4430.640106
1,37,0,61.41766,172.4404,5876.66853
0,58,0,66.80803,192.4567,5679.413102
1,45,1,67.78586,104.9923,5766.181037
0,81,0,61.49459,129.995,5265.014414
1,67,0,50.27485,192.4885,4345.452904
3,51,0,54.55234,212.6415,5561.852852
1,20,1,68.67008,152.4624,6507.865826
2,71,1,62.03084,245.1457,5829.643329
0,60,0,55.591,127.4738,5192.718983
3,40,0,71.98828,162.4713,6304.569466
0,36,0,61.70653,137.4616,5351.253775
1,86,0,68.23146,159.9349,5835.931989
9,43,0,57.33546,159.9794,5658.119795
1,87,0,41.93,117.4858,3621.670599
4,32,1,42.73824,202.65,4710.736343
4,38,0,47.46129,139.9349,4750.23799
1,88,1,61.70332,190.1737,5622.295605
4,42,0,45.6406,210.1051,4810.343275
1,23,0,70.54929,232.624,6842.591894
4,44,0,71.26299,182.4433,6716.643947
3,48,0,49.19922,179.9794,4459.144157
4,49,0,68.59441,214.9663,6153.244903
4,28,0,36.88048,182.4538,3531.898755
0,51,0,63.86048,192.4567,5460.847751
3,40,0,68.36284,104.9629,5918.039284
1,24,1,66.03197,207.4811,6005.171652
3,22,0,38.01787,139.965,3953.160859
1,62,0,55.13723,137.4872,4676.604059
3,48,0,65.61344,184.9963,5921.940703
1,41,1,54.79873,114.9728,4703.453548
4,57,1,45.91152,117.4686,4522.635377
3,84,1,47.56294,152.466,4149.007278
4,34,0,59.36326,149.9845,5374.093177
0,64,0,54.79811,182.4762,4769.664836
1,51,0,66.8679,287.6427,6261.840951
0,67,0,62.83739,117.4392,5744.96728
3,27,0,54.41951,149.9621,4950.374878
1,73,0,64.54829,152.4579,6075.403261
6,37,0,65.52483,287.6427,6351.617139
3,85,0,63.94696,207.6386,5742.088036
2,36,1,55.505,149.9598,4885.896119
1,18,0,64.38615,127.4421,5980.119936
0,77,0,56.51219,265.147,5203.296804
3,47,0,47.11262,172.4404,4733.327376
1,71,1,63.50859,152.4798,5517.434596
0,28,0,67.61562,159.965,5852.816544
0,32,0,71.24628,182.4538,6211.505298
3,35,0,52.53836,220.1149,5431.77178
1,36,0,58.13967,152.4579,5624.550489
0,49,0,41.27155,179.9656,3550.827248
3,28,0,61.91437,147.4421,5392.876359
1,43,0,71.78213,159.9642,6339.798083
0,35,1,51.74735,184.961,5181.433033
0,70,0,67.16748,162.4608,6185.878482
4,42,0,49.75092,134.9801,4387.374407
3,78,0,65.86516,242.6143,5948.573891
1,32,0,46.86241,182.4608,4346.289268
1,43,1,65.40232,162.4818,5845.199618
0,26,0,64.58418,169.9378,5619.82827
3,37,0,53.08332,194.9699,4823.231075
6,18,0,71.91339,184.9496,6957.206381
0,69,0,67.25763,149.9483,5691.423795
2,25,0,58.50824,149.9621,5214.115508
3,73,1,71.4622,172.5104,6104.609294
2,33,1,70.67499,142.4526,6682.345453
0,85,1,60.51117,194.9882,5230.965245
0,29,1,45.25561,114.9728,3847.783663
2,18,0,64.22099,149.9845,5845.299468
2,55,0,70.2187,144.9607,5866.278162
1,83,0,47.81985,184.967,4262.753521
0,37,0,68.28659,112.4551,5633.460754
0,87,0,71.5701,187.656,6328.049165
1,52,0,59.14141,232.6378,5940.651428
1,72,0,58.12044,240.1149,5292.78252
2,28,1,64.28134,210.127,5975.890408
2,64,1,65.2394,242.6326,5961.257871
2,20,1,65.31873,222.65,6125.213003
2,32,0,54.12731,252.6378,5165.616078
3,33,0,40.73055,204.9496,3847.123645
0,62,0,64.98884,152.4579,6116.781073
2,63,1,71.74549,147.4783,6122.640412
2,76,0,65.9436,182.4762,5787.413462
0,31,0,51.54301,172.4885,4950.103922
1,23,0,71.13061,137.5165,6104.598627
3,86,1,62.4021,149.9741,5737.637102
4,33,0,66.17677,159.965,5923.952015
0,32,1,66.81622,235.1417,6551.623181
4,86,0,47.65766,252.624,4439.207305
0,67,0,66.01153,222.6281,6398.595369
0,37,0,64.62103,227.4754,5748.202465
1,62,0,65.64436,105.011,5455.249378
0,58,1,61.91633,94.97283,5531.341307
2,43,0,58.97078,197.6288,5510.361577
2,69,0,65.45503,112.4844,5430.052321
2,89,1,66.36071,187.5139,5893.164803
1,57,0,69.91714,222.6609,6373.012781
3,29,0,49.86477,242.6143,4798.189466
0,34,0,41.3275,287.6427,4147.013836
3,78,0,56.5003,222.6281,5722.608267
3,21,0,57.55841,179.9476,5130.859668
1,69,0,65.26459,222.6143,6280.796851
1,84,1,68.01321,190.1599,6024.552428
4,22,0,69.05044,104.9629,6064.179779
5,77,1,68.90605,257.6513,6904.05739
1,73,0,70.33871,124.9643,5718.68358
1,79,1,59.27052,245.1283,5899.700912
3,37,0,36.88134,232.6378,4180.404092
1,81,1,58.42671,182.4653,5018.922157
3,44,0,70.11539,92.45514,6348.492212
0,86,1,50.97055,174.9744,4778.620483
8,87,0,70.54541,149.9378,6568.053155
0,24,1,62.91776,139.9568,5507.18923
1,31,0,55.10455,262.6106,5274.080857
1,83,0,70.39347,220.1478,6266.666067
0,49,0,45.10633,222.6143,4710.915257
2,78,0,62.23238,172.4579,5439.486404
1,59,1,56.98279,257.6549,5381.845958
0,43,0,56.84758,117.4858,5004.513585
2,22,0,49.59993,169.9447,4480.828708
3,68,1,70.50302,137.4686,6057.265464
0,35,0,57.89585,182.447,5128.90263
0,51,1,63.58391,130.0064,5604.547333
0,86,0,51.08011,124.9781,4148.090988
3,46,1,53.79471,142.5007,5181.030493
0,51,0,53.06052,242.6435,4967.50972
3,76,0,62.96952,179.9476,5476.19566
0,41,0,62.55541,147.4564,5812.466707
3,80,0,68.31311,262.6106,6210.2238
1,19,1,64.12593,190.1737,5999.971412
4,66,1,59.39367,174.9919,5339.490928
1,66,1,63.98562,160.0013,5449.052305
0,41,0,55.58159,124.9643,4665.934869
3,51,0,52.21545,147.4893,4533.343418
1,32,0,53.61209,117.4392,5134.60308
3,27,1,50.54849,147.4783,4452.333316
3,46,1,62.33818,190.127,6201.935276
1,45,0,67.2599,117.4392,6210.252604
3,28,1,54.396,229.9931,5189.736525
1,89,0,54.53013,152.4907,4745.853799
0,57,0,40.32467,182.4676,3629.658181
0,52,1,67.58811,222.65,6144.675099
0,66,0,52.0997,159.9656,4878.10553
1,51,0,70.02925,230.1051,6359.455223
2,20,0,62.2937,242.6281,5896.135561
2,65,0,69.97639,204.9634,6188.586368
2,83,0,56.09767,129.9621,5286.98629
5,73,1,48.92659,174.9882,4888.511162
5,69,0,64.90171,117.4392,5975.364608
0,67,1,52.36016,152.466,4505.46376
8,42,0,47.24188,242.6143,4694.576597
4,51,0,49.88118,124.9935,4361.159098
2,32,1,51.39351,162.5007,4668.189279
3,81,0,64.33331,159.9942,5656.693914
2,89,0,58.06953,182.4608,5026.193308
4,77,0,55.29166,149.9378,5310.127657
2,79,0,68.82747,182.4538,5920.786804
0,59,0,68.26584,179.9656,5729.894172
1,81,0,58.42342,134.9509,4805.808191
0,28,0,50.84495,147.4738,4495.259979
3,30,0,63.87305,159.9512,5633.418217
5,62,0,43.18866,184.9634,4556.395722
1,43,0,64.2522,159.9642,5722.812198
1,56,0,48.79391,139.965,4663.083428
1,29,0,51.54883,139.9349,5022.316317
1,52,0,70.24032,144.9607,5847.100806
0,30,0,66.8616,159.9794,6286.517671
1,47,0,43.2029,139.9349,4326.507187
1,72,1,48.36469,129.9598,4565.513222
0,80,0,46.39161,147.4893,3951.00192
1,70,1,65.51344,207.4811,5850.927531
2,70,1,70.74092,162.4827,6190.252926
9,18,1,51.04299,257.6549,5322.906337
0,24,1,69.78016,190.127,6744.437459
1,80,0,59.99904,255.1198,5885.235129
4,62,1,58.50038,194.9882,5264.752684
0,27,0,65.84668,124.9607,5951.771265
1,79,1,47.40865,210.1563,4467.334158
3,68,1,64.91404,107.4958,5921.680845
0,28,0,69.27282,210.1051,6708.539556
1,37,0,62.20392,174.9768,5936.572086
0,20,0,63.07037,235.1372,6316.02224
3,85,0,41.54053,179.9794,3710.298126
0,72,0,55.27064,144.9607,4606.446472
3,59,1,48.00544,162.4653,4794.505137
0,58,0,70.84337,265.147,6392.803419
0,68,1,70.14056,222.6326,6662.597959
0,60,1,68.53399,194.9744,5971.766968
0,86,1,67.8068,257.6513,6677.609286
2,81,1,69.18745,149.989,6013.704356
0,67,0,70.40235,200.1185,6583.556553
10,36,0,58.17786,159.9942,5515.361269
0,53,0,55.78075,79.97886,4638.586726
0,77,0,68.9214,179.9476,5785.96133
3,62,0,70.33868,255.1336,6933.85068
2,76,1,70.27195,217.484,6215.809536
2,85,0,55.57772,137.4616,4749.988334
10,31,1,62.77522,209.9931,6413.177133
1,25,0,48.98259,157.4836,4361.243355
1,76,0,45.75966,200.1323,4646.487467
0,76,1,55.16171,159.9875,4581.646496
0,70,0,67.70405,187.6094,6348.304776
1,26,0,58.58252,157.4836,5062.276295
4,61,1,63.78532,152.4555,6133.741768
7,89,0,39.52545,124.9607,3807.283723
8,83,1,63.83787,164.9785,6274.202037
2,62,1,71.12765,164.9647,6674.831266
2,43,0,54.23761,139.9678,4865.394915
1,57,0,61.08796,174.9699,5765.465884
1,62,1,69.63521,172.5104,5929.405615
4,68,0,51.35655,230.1051,4819.017885
1,40,0,62.71297,149.9447,5878.97721
4,55,1,65.40394,132.5127,5868.925353
0,59,0,46.68593,192.4404,4200.226885
2,60,0,67.5017,275.1336,6263.672907
4,35,1,58.69071,104.9923,5228.370034
3,68,1,67.71293,142.5156,5983.810886
1,60,0,60.96912,125.0073,5228.641848
3,27,1,59.9904,229.9931,5569.122833
0,33,0,64.94053,222.6609,6060.196481
0,75,1,51.38074,107.482,4616.664022
3,37,1,60.12954,119.9568,5789.007701
1,56,1,52.95931,162.4827,4666.095949
1,68,1,70.28492,217.484,6212.316389
4,30,0,46.076,92.5018,4044.807347
1,83,1,70.45268,117.4686,6273.600277
3,64,1,62.86179,204.961,5675.905105
0,89,0,68.3486,172.4579,5843.001421
3,84,0,68.04513,134.9509,5645.924053
5,80,1,51.19372,94.97283,4734.546819
2,69,0,63.20163,162.4608,5921.944651
1,42,0,65.50762,242.6281,6056.561962
2,70,0,71.805,172.4885,6626.316041
2,29,0,63.83868,137.4684,5585.510396
3,43,1,71.97382,142.4526,6833.821068
0,78,1,51.68157,119.9568,4822.96735
4,49,1,68.67656,212.6228,6836.227251
1,72,1,67.72471,117.4686,6168.427344
0,76,1,66.21743,245.132,6013.898703
3,53,1,66.29727,149.9778,5766.157948
1,54,1,51.67996,162.497,4987.58141
1,79,0,70.11749,139.983,6273.515792
3,41,1,63.25715,209.9931,6286.671937
6,57,0,55.36779,127.4601,5205.865095
0,21,1,70.42914,207.4811,6383.577895
0,41,0,61.35472,169.9447,5367.181608
4,84,0,67.08536,182.4608,5842.892958
0,72,1,47.59384,137.4686,3992.381842
1,76,0,64.77844,252.6378,5863.301733
1,25,0,69.22361,127.4421,6353.540649
0,80,0,65.97991,200.1652,5897.274439
0,65,0,68.78508,139.9349,6285.801266
4,23,1,46.38121,107.4806,4278.637138
5,19,1,40.80483,162.4653,4397.21741
2,42,1,50.98888,212.6228,5301.26466
0,74,1,66.19976,229.9931,5913.740403
3,25,0,46.77244,127.4586,4339.192341
4,32,1,38.64796,187.4847,3798.942746
0,48,1,58.3401,172.4624,5172.422992
2,73,0,51.74095,232.624,5168.330032
1,24,1,51.91699,187.4847,4820.053166
5,78,1,52.66362,119.9897,4648.186854
1,33,1,65.09341,225.1457,6587.881944
0,55,1,60.19463,152.4555,5736.061108
4,51,1,66.98322,172.5104,5922.812261
7,82,0,54.51932,179.9476,4887.271461
3,76,1,57.67058,182.4653,5034.929065
0,20,0,67.86253,220.1323,6196.873658
4,40,1,63.90801,162.4689,5627.198878
2,30,1,69.59294,190.127,6818.04834
10,69,1,48.04631,245.1457,4889.562199
0,75,0,58.17852,255.1336,5849.55113
2,29,1,54.06378,235.1884,5249.77275
0,43,0,58.08347,232.624,5724.812194
4,84,0,67.44709,194.9525,6277.155334
1,54,1,51.47333,164.9853,5072.473187
3,82,1,69.22859,225.132,6746.802832
4,49,1,60.15609,149.9598,5368.229398
1,38,1,60.49719,222.6362,5559.5235
1,66,1,67.86978,154.9618,6364.89034
3,26,1,53.62757,267.6647,5254.650966
1,40,0,68.36641,92.48802,5665.272905
0,20,1,66.57411,119.9897,5871.273948
1,20,0,65.9999,112.4844,5604.566058
4,39,0,62.08636,210.1051,6253.824131
3,59,0,70.99802,172.4871,6369.806909
4,47,0,66.49538,179.9794,5910.417848
2,42,0,56.53633,114.9838,4814.158709
4,37,0,45.69588,159.9642,4267.319291
2,74,0,67.56344,255.1198,6555.502175
2,89,1,65.84526,167.4847,6192.473684
3,50,0,68.90677,184.9963,6232.28589
3,42,1,66.78392,194.9581,6023.253234
0,35,0,66.78484,114.9509,6024.452028
2,55,0,67.50379,157.4698,5730.433744
1,25,0,60.58684,127.4586,5409.545415
0,75,1,44.79567,107.4958,4157.920412
3,80,0,66.1916,149.9483,5613.310447
6,79,0,62.4919,139.965,5863.981501
2,46,0,58.52641,129.9483,5479.424336
3,36,0,57.7475,179.9476,5097.174241
2,25,0,58.94262,127.4601,5562.842119
2,61,0,64.51973,275.1336,6016.058199
0,26,0,40.82315,197.6288,4017.55183
0,63,1,52.15024,200.1465,4899.562179
0,39,1,60.49154,190.127,5934.168034
0,22,0,67.98943,240.1149,6234.573082
0,60,0,53.32394,114.9509,4839.528738
1,40,0,71.09348,129.9483,6545.083981
9,78,0,60.24235,182.4676,5469.880413
5,76,0,50.69374,232.624,5165.041808
0,58,0,63.36271,187.6094,6078.982231
0,42,0,47.3962,214.9525,4235.297978
4,40,1,66.64396,107.4806,5883.186087
3,52,0,60.57969,159.983,5228.606985
3,23,0,55.97831,182.4762,5093.145531
1,57,1,70.68617,147.4783,6024.728963
5,51,0,58.73351,149.9378,5625.88893
4,38,0,71.51635,172.4567,6667.408481
6,75,0,48.77002,169.9671,4420.056022
7,46,1,68.34459,210.127,6356.677859
2,73,1,61.27787,232.6228,5676.244141
0,26,0,65.63224,164.967,6205.739711
2,69,0,63.08151,112.4551,5163.620396
6,51,1,42.01957,152.4798,3976.166899
3,75,1,65.68687,169.9741,5629.354953
4,50,1,60.14219,165.0182,5526.132591
0,81,0,47.94936,179.9794,4073.89846
0,20,1,68.22138,152.5022,6097.873428
5,37,0,39.97152,137.4392,3710.175331
0,19,0,64.87596,240.1149,5989.298293
1,50,0,50.53589,172.4733,4580.300146
0,21,1,60.95525,149.9741,5739.842827
3,76,1,67.21909,265.1283,6255.953775
8,54,1,48.87162,152.4884,4648.662738
4,62,1,70.28113,127.4958,5998.410517
4,22,1,47.16189,172.4624,4464.887759
5,83,0,65.2185,129.9483,5998.804194
2,51,1,39.70805,187.4811,4290.116592
1,72,0,66.33852,204.9634,5883.826226
3,84,1,58.2471,247.6647,5856.498648
1,44,0,68.4249,117.4392,6308.988621
3,40,0,61.16472,129.9621,5826.881326
0,68,0,59.9106,159.9476,5572.923222
0,35,0,55.24136,117.472,4818.30969
0,71,1,67.69161,194.9882,5947.501922
3,48,1,59.0652,147.4783,5081.322485
4,89,0,62.58001,182.4538,5390.61261
7,24,1,69.0717,162.5299,6286.518729
6,61,0,68.55021,137.4616,6014.752174
1,75,0,69.06918,175.1331,6108.111467
3,84,0,53.89174,159.9349,4729.092575
0,64,0,60.1541,124.9643,4882.901543
1,46,0,53.79108,112.4551,4529.292662
1,73,1,57.16367,265.1283,5333.247037
1,69,1,63.71108,242.6326,5788.852546
6,61,0,64.62702,162.4538,6172.259045
1,38,0,50.02645,240.1149,4693.998061
1,22,0,58.08952,137.4392,5073.712257
4,85,1,70.67844,245.1457,6553.877499
1,86,0,69.6864,149.9483,5865.479279
1,87,1,70.74838,117.4835,5936.910583
4,26,0,64.07652,230.1051,5998.967483
4,32,0,41.6814,187.6094,4463.792034
6,31,1,68.51142,204.961,6257.08697
2,41,0,61.60969,187.6422,5596.424346
1,52,0,55.39854,242.6143,5114.637099
1,65,0,71.77654,240.1149,6434.683847
1,24,0,71.88568,149.9621,6282.728539
4,52,1,71.44783,172.5104,6203.067904
6,81,1,67.99043,207.4811,6218.7988
4,79,0,63.25754,149.9621,5487.786212
8,71,1,49.39534,165.0182,4652.792551
0,30,0,55.63139,149.9483,4819.60719
7,25,0,71.12548,159.983,6386.654255
2,31,1,63.48369,152.4798,5677.324438
1,43,0,65.13371,129.9483,5999.863942
0,30,0,71.48941,137.4684,6233.66124
5,36,0,44.03142,242.6106,4839.958124
1,39,0,60.77973,200.1185,5917.686828
7,32,1,60.06981,152.4555,5934.44869
4,65,0,65.61856,169.9447,5761.002305
0,70,0,65.25094,212.6415,6236.771039
3,40,0,53.19577,182.49,4890.236009
0,27,0,54.55457,162.4713,4826.3573
10,86,0,69.66502,92.45514,6307.09359
4,45,0,43.51853,79.97886,3783.214553
1,89,0,69.60418,134.9509,5695.706857
2,75,0,70.66353,230.1051,6316.470196
7,31,0,55.31399,242.6143,5408.322311
0,35,1,59.8036,172.4555,5273.813487
2,87,0,44.59709,137.4392,3832.898347
0,86,0,63.30112,162.4608,5816.619375
1,69,1,65.66053,202.6362,6294.452513
1,89,0,69.59174,204.9496,6013.828131
3,21,0,56.82842,267.6427,6012.6506
1,56,1,65.79102,142.4993,5894.676109
0,65,0,64.82387,212.6415,6265.224971
1,22,1,64.64639,257.6549,6178.148263
0,32,0,57.66137,182.4608,5118.061873
1,74,0,65.2908,149.9776,5616.608151
2,73,0,61.06693,162.4538,5671.017164
9,86,1,57.43476,210.127,5440.228336
1,55,0,70.87198,127.4738,6491.987412
0,72,0,70.38624,187.6094,6608.57453
2,53,0,56.19179,147.4601,4832.149028
8,51,1,46.12924,182.4653,4325.145663
3,78,0,68.79253,162.447,6304.333517
3,53,0,56.36817,182.4538,4968.873698
1,39,0,69.61652,167.4564,6014.886274
5,86,0,40.73541,152.4441,4123.921101
1,71,1,60.97847,219.9902,5480.386537
2,58,0,56.97428,149.9913,5052.181985
3,34,0,69.70038,242.6281,6534.959838
5,48,0,43.18342,117.4858,4022.432118
2,64,0,45.72582,127.4586,4094.782683
0,27,0,59.52332,92.45514,5443.98404
2,30,0,63.89833,159.9794,6105.282771
0,84,0,64.49464,172.4705,5981.217808
0,70,0,63.60495,204.9634,5588.56191
2,74,1,71.023,162.4653,6518.264091
1,76,1,56.03541,149.9915,4869.168543
0,85,1,64.11367,200.1465,5760.636041
3,49,1,67.63205,202.65,6711.013649
0,52,0,70.03794,137.4872,5817.251946
0,75,0,55.09556,127.4586,4717.831195
10,88,0,39.27244,172.4567,4046.188443
4,62,1,43.99275,140.0013,4329.842926
1,68,0,69.25731,149.9483,5842.282612
2,65,0,67.27889,232.6707,6139.355865
3,84,1,56.56411,127.4958,4771.553025
1,55,1,69.40052,164.9715,6457.28774
2,80,1,55.72308,107.482,5099.928127
5,36,1,64.79115,152.5104,6236.657026
0,47,0,66.7439,194.9699,5899.695132
1,33,1,60.81814,245.132,5696.204344
0,24,0,68.03889,144.9607,5727.737286
4,34,0,62.71338,169.9378,5645.734587
1,25,0,52.11755,252.6378,4993.106421
3,59,1,49.67473,169.9741,4369.813214
1,35,0,56.78051,134.9509,4904.294892
1,34,0,44.97817,149.9447,4445.497919
0,36,1,57.04063,177.4945,5561.200177
1,53,1,55.15311,222.6326,5553.582983
0,54,0,64.44587,184.967,5642.295973
1,32,0,68.69369,210.1518,6397.46237
3,88,0,42.32324,144.9607,3503.174329
0,43,1,61.0537,94.97283,5509.83864
0,66,1,41.93978,245.1457,4138.249014
0,30,1,57.692,152.4798,5144.475146
1,65,1,60.78096,210.127,5489.928745
1,63,0,57.6786,124.9607,5195.25021
3,28,0,63.99474,92.45514,5899.437256
1,69,0,67.68938,232.6707,6176.145515
3,69,0,63.79124,220.1323,5842.03594
0,67,0,44.40526,114.9976,3757.452448
3,48,0,69.66186,235.1372,6856.666585
1,85,0,56.07932,152.4579,5342.130474
1,72,1,68.6654,217.484,6066.50191
1,52,1,56.79773,142.4827,5489.502601
2,75,1,55.04679,235.1555,5588.672503
1,18,1,55.44991,194.9744,5068.172778
4,21,1,60.7968,255.1417,5851.168448
1,84,1,50.31252,184.9715,4431.737277
10,78,1,66.12623,129.9598,6360.531849
3,37,0,43.50453,147.4738,3874.362144
1,20,0,52.86954,194.9992,4871.832686
0,26,0,71.70793,137.4872,6039.331412
0,52,1,57.72738,149.9741,5456.006313
2,71,0,61.28236,220.1185,5471.244549
0,49,1,51.87037,225.132,5293.295324
3,76,0,46.2718,169.9378,4047.773653
2,67,1,51.22665,129.9598,4847.193795
1,56,0,58.85409,162.447,5582.846082
1,51,0,47.37824,149.9621,4233.171811
2,72,1,69.54041,225.132,6727.30047
1,66,1,44.72241,175.0062,4382.473953
0,43,0,68.54712,127.4421,6208.310064
1,24,1,57.06365,195.0062,5117.897337
1,46,0,50.14744,192.4567,4466.695172
1,45,0,55.29606,159.9349,4824.342843
2,71,0,56.3981,159.9349,4899.24202
3,51,0,69.13685,287.6427,6462.269067
3,45,0,70.89738,275.1336,6621.872123
0,71,0,45.93241,232.6378,4718.201931
2,87,0,70.14712,182.4676,6036.455962
0,58,0,45.92276,137.4872,3903.920552
1,53,0,62.84168,220.1615,5780.016925
3,60,0,69.68937,157.4836,6004.729268
0,38,0,63.64621,169.9378,5503.629445
0,76,0,70.4936,204.9496,6099.562776
0,48,0,48.56433,194.9525,4807.120751
2,45,0,58.06194,139.9349,5581.366717
4,68,0,63.86146,167.4564,5540.602926
0,23,1,60.97619,210.127,5659.896946
0,80,0,52.87464,182.447,4569.936966
4,44,0,61.4943,242.6281,5774.455432
0,19,1,58.15583,245.1283,5974.298824
5,47,0,52.39253,112.4551,4534.558824
3,63,0,63.5224,169.9671,5571.995482
4,30,1,60.1501,140.0013,5758.657128
0,71,1,54.97976,119.9568,5116.164536
0,46,1,63.28052,229.9931,5766.345962
3,70,0,63.01044,217.4725,5683.580246
8,24,0,48.9954,230.1051,4940.002327
1,25,1,58.28008,265.1283,5629.15203
1,62,1,54.68337,245.1457,5179.277309
1,30,1,69.56109,182.4833,6037.093005
0,67,1,52.64455,139.9568,4571.4966
1,73,1,54.87839,167.4847,5362.598684
1,66,0,69.7211,174.9699,6525.625338
3,74,0,55.15571,152.4907,4907.861735
0,65,1,52.95508,235.1884,4979.327874
0,54,0,57.92383,124.9935,4887.181609
8,34,0,71.15596,139.965,6783.004249
1,87,0,39.27289,179.9476,3354.624637
1,37,0,71.67868,222.6143,6872.209499
8,24,1,59.28333,174.9755,5634.80523
1,41,0,69.70982,167.4564,6015.97413
1,88,1,67.92804,267.6647,6208.609729
4,30,1,56.7613,107.4958,5409.035513
2,64,0,52.58546,240.1149,4849.21743
0,66,0,61.85982,252.6378,5626.157729
1,55,1,54.36032,132.5127,4871.680899
1,76,0,65.19187,220.1149,6225.526096
0,29,1,71.44569,104.9923,6087.732666
2,41,0,71.50838,149.9621,6273.914368
0,26,1,69.9386,114.9728,5880.090684
2,76,1,68.47117,147.4783,5811.727081
1,32,0,57.81039,230.1344,5445.458747
2,61,1,48.59906,204.961,4486.299295
3,19,1,70.00545,117.4835,6160.553033
1,39,1,64.37488,177.6508,5916.705233
1,41,1,55.71809,184.961,5517.899709
6,26,0,54.73234,174.9768,5514.354742
3,47,1,67.83633,114.9728,5731.337685
2,44,0,61.91553,192.4705,5549.111256
3,55,0,67.35636,137.4392,5786.391502
4,19,0,57.527,92.45514,5347.491386
8,19,1,61.75393,245.1283,6562.450391
1,29,0,71.92785,182.4608,6327.647329
