CaseOrder,children,age,online_security,monthly_charge,bandwidth_gb_year
8221,1,52,1,142.4827,5489.502601
9228,5,54,1,129.9763,5194.999763
2429,4,89,0,220.1149,2168.702608
5044,1,19,1,255.1555,6110.01152
5347,3,70,1,142.4827,6407.974398
4812,1,68,0,230.1051,982.7165421
8477,7,33,1,162.5299,4727.495412
687,1,27,0,149.937833,1554.416773
4800,0,68,0,202.4433,1624.869828
7438,1,54,1,255.1417,6373.036903
2354,1,66,0,159.9476,822.7908952
6354,1,37,1,197.4945,5504.661312
4570,0,69,0,194.9525,1183.666028
8214,3,28,0,92.45514,5899.437256
2753,1,53,0,242.6143,1369.012136
8074,0,42,0,214.9525,4235.297978
1041,3,57,1,255.141716,933.2803403
7492,4,47,0,184.9634,5805.996684
1266,1,26,0,147.442069,488.2811705
9266,5,24,0,139.983,4678.84382
7060,1,18,0,139.965,6207.037282
278,1,70,1,235.159141,2522.88913
5085,0,49,0,162.4713,5040.384412
2383,3,57,0,137.4392,1103.759867
572,0,28,0,137.439154,1950.886897
1436,0,55,0,245.146969,2207.767111
5353,3,76,1,255.1555,4894.603978
5446,2,61,0,124.9781,4594.835502
1008,3,70,0,104.962874,433.121911
4544,9,30,0,197.6288,2696.777135
8817,0,73,0,139.9979,5599.71353
2065,1,23,1,172.4624,1187.710162
1137,0,75,1,187.481057,2091.178584
5344,0,30,0,207.6386,5474.08598
295,1,71,0,207.475448,1886.153328
2404,3,59,0,187.656,969.0951508
3999,2,77,0,169.9378,800.6201669
3742,4,28,0,252.624,942.1751694
9223,2,47,0,162.4713,5924.499555
2720,3,30,0,182.49,1176.899402
9200,0,48,0,207.6094,4443.076355
5151,1,40,1,235.1591,6528.295974
2809,2,57,0,124.9935,1404.351494
557,0,59,0,104.962874,1215.114995
8926,0,89,0,139.9979,4622.680672
4796,1,24,1,215.1591,1771.091615
2470,2,55,0,192.4404,1584.550026
3739,3,21,1,160.0013,1956.709597
4287,1,79,0,182.4538,910.2691862
2605,0,29,1,202.65,1589.753327
363,1,70,0,137.468388,1061.587971
6925,6,66,0,182.4433,5493.9737
1705,0,50,1,199.990219,1806.970628
2140,3,69,0,127.4887,545.9811422
3240,1,78,0,169.9447,462.4081269
2384,0,84,0,147.5031,896.304005
7315,3,77,0,230.1344,5511.495437
4312,1,79,1,255.1555,887.9936218
1313,4,55,0,117.485813,541.4070913
3931,6,52,1,197.4945,1118.046807
6184,3,37,0,210.1518,6557.61015
1592,0,32,0,127.442069,1313.42902
9388,0,63,0,267.6427,5645.707551
2163,1,89,0,159.9349,727.0646246
2397,3,78,1,190.1737,1140.769093
318,1,49,0,220.118516,1693.576099
5234,3,77,1,150.0208,5674.734009
5069,2,88,1,190.127,5739.806189
4037,4,85,0,149.9621,769.3159079
3021,3,28,0,137.4684,1847.394712
8229,0,26,0,137.4872,6039.331412
5296,1,78,1,242.6326,5351.620303
3973,9,21,1,222.65,1967.055899
5371,2,85,0,159.9512,4580.335893
4134,1,71,0,149.9447,1882.950851
975,1,43,0,240.114868,708.9358044
7292,3,23,1,212.6695,5965.231611
955,10,57,0,255.137219,2389.270826
9307,0,31,0,200.1323,6330.802447
5017,2,58,1,162.4818,4983.596064
9731,3,49,1,107.4806,4327.184375
7491,1,27,1,174.9744,5445.434955
1641,4,72,1,202.636202,1279.856552
1291,1,68,1,197.470195,1356.12218
1381,0,21,0,200.118516,1330.988714
1934,4,37,0,137.487242,1283.266496
4676,0,75,1,114.9728,1241.590602
893,1,74,0,157.469817,545.6211065
7288,3,19,1,194.9744,5985.296176
4877,1,78,0,137.4684,362.0020605
7907,2,65,0,204.9634,6188.586368
8195,5,36,1,152.5104,6236.657026
9380,6,84,1,140.0049,4852.53915
2467,2,30,0,129.9621,2207.805016
7658,3,43,1,147.4783,5138.564566
1914,2,70,0,124.993537,396.4162432
2737,4,63,1,210.127,818.8755109
727,0,31,0,157.483594,908.0504522
7215,0,81,0,159.965,4727.77449
8246,0,71,0,232.6378,4718.201931
1797,3,38,0,235.137219,2363.604752
3846,3,36,0,212.6415,1192.839844
6403,2,36,1,190.127,6024.749674
937,9,52,0,139.99789,1375.909262
2266,2,21,0,262.6106,1658.673224
825,2,47,1,154.975543,1396.977223
7275,2,43,0,149.9707,5665.576718
1390,1,44,0,159.951231,726.8978219
3565,3,54,1,172.5104,1080.663566
5430,0,76,0,112.4551,5766.913605
7828,0,85,1,194.9882,5230.965245
5691,2,22,0,159.9512,5095.502574
7879,1,59,1,257.6549,5381.845958
1869,7,52,1,190.12704,1751.02003
8203,1,34,0,149.9447,4445.497919
7487,1,34,0,104.9781,6058.836085
807,0,44,1,182.465269,1039.252532
4806,4,68,0,214.9525,1598.336024
9153,0,48,0,262.6106,6516.704569
7512,1,22,0,159.9512,4794.084269
8057,1,25,0,127.4586,5409.545415
4495,9,30,0,232.6415,1491.790762
2633,4,63,1,217.4702,1483.466725
8901,0,25,1,232.652,5438.301299
8624,2,39,1,174.9919,5422.029613
7833,0,37,0,112.4551,5633.460754
4389,4,42,0,105.011,2027.833188
146,8,75,0,217.472533,882.1160656
6468,1,53,0,159.9349,4214.148669
2034,3,68,0,159.965,733.0007061
9128,0,76,0,179.9794,4318.58203
1166,0,72,0,172.487091,504.9814106
2051,4,60,0,172.4567,1680.552794
3761,3,81,0,200.1652,892.372841
4436,3,63,0,172.4441,479.5519429
3431,5,36,1,164.9853,1670.602657
8191,2,65,0,232.6707,6139.355865
8754,0,83,1,257.6513,6325.364407
7070,1,79,1,194.9882,5785.941862
4362,0,83,1,184.9853,497.5901263
1772,0,58,0,127.458638,850.5053759
3512,0,41,1,182.4653,896.9821918
272,0,38,0,175.133074,1282.279049
8437,2,49,1,235.1417,5697.928731
2033,3,28,1,114.9728,411.9057225
9665,1,46,0,179.9476,5667.494149
3811,5,80,0,192.4404,606.098118
4347,1,74,1,164.9785,2396.551383
546,1,59,1,139.987503,775.0343206
3242,2,49,1,182.4653,1434.719912
8503,1,82,0,184.9797,5048.660319
9919,2,44,0,194.9768,5033.743938
7565,0,55,0,139.965,6176.784118
921,1,38,1,194.958118,1553.013845
9119,1,60,1,245.132,6354.692181
6641,2,55,1,149.9598,5677.907968
7695,1,61,0,124.9935,3185.817507
8231,2,71,0,220.1185,5471.244549
7127,3,39,0,79.97886,4701.013371
4279,0,23,1,142.4855,2427.967505
2984,0,69,0,232.6415,1423.721197
131,0,47,0,139.965008,1162.332926
7981,0,33,0,222.6609,6060.196481
2668,1,38,0,127.4421,1069.18746
7139,1,30,0,159.965,5168.943477
3224,2,70,0,192.4404,553.0231321
7694,4,74,0,127.4887,4929.748542
5393,3,89,0,172.5034,5384.246623
615,1,18,0,232.637807,1517.166558
9903,6,21,1,164.9889,4713.388987
1467,0,58,0,114.983787,391.7847619
4498,0,83,1,139.9875,1459.899487
3043,0,61,1,172.5104,456.0822503
2420,0,50,1,152.4884,1076.021746
5086,4,52,1,152.4952,4367.397207
3295,1,72,0,104.9629,831.9969597
6738,1,27,0,182.4538,5406.88534
1501,2,30,0,204.963371,834.3144319
1522,2,68,1,114.972827,253.7938252
9118,0,60,1,164.9889,4149.822715
4233,0,57,0,179.9476,902.9358857
7687,5,31,1,242.6326,6481.198108
4431,1,18,0,187.6422,788.1036301
391,3,61,1,162.482694,703.6927423
9859,3,53,0,139.9512,5447.605945
7125,0,66,0,139.9512,5699.383058
5914,0,48,0,92.45514,6242.49162
8593,6,58,1,245.175,6771.922364
4807,4,81,0,194.9699,2038.974824
8955,2,24,0,147.4738,6082.615608
8239,0,43,0,127.4421,6208.310064
8045,1,20,0,112.4844,5604.566058
9783,0,68,0,159.9349,5913.927772
3994,0,70,0,147.4421,630.454611
9552,6,66,1,164.9889,5977.806518
6610,2,54,1,177.6508,4309.116061
5320,3,79,1,194.9744,4455.454555
7120,1,63,1,142.5007,5609.120133
2422,3,43,1,194.9581,1505.877788
5605,1,59,0,124.9781,5722.009817
1751,1,62,0,187.642236,1054.514104
9016,1,51,0,275.1336,5989.772755
9719,3,88,0,149.9845,4296.188726
339,3,74,0,104.97808,1220.452161
8408,2,38,0,162.4937,5015.195312
1342,3,39,1,255.155493,1568.344567
9545,1,63,1,237.6549,6074.154988
7983,3,37,1,119.9568,5789.007701
3641,0,56,0,179.9794,702.2310933
330,9,19,1,222.679213,1973.661316
8829,1,63,1,139.9568,6036.967859
3005,1,22,0,242.6281,1021.343044
6961,4,50,1,137.4686,3495.928662
4091,0,34,0,159.965,638.2966688
2323,4,80,0,149.9483,295.9085258
6668,0,67,0,114.9658,4656.349658
7010,0,65,0,134.9509,4107.705445
4198,0,45,0,204.9797,1570.913875
3550,0,59,1,255.1555,950.0977853
8364,3,68,0,124.9607,6076.692844
4204,1,53,0,207.6094,2070.311565
9311,1,89,0,117.4858,5649.428932
8937,2,73,1,150.007,5012.390451
6186,2,51,0,220.1185,5640.487005
1640,1,75,0,232.637807,1970.26742
61,1,26,1,164.964681,1086.990308
1241,3,45,1,167.484705,2247.823032
5761,0,28,1,107.4958,5865.625146
5137,1,44,1,107.5286,4017.126949
2344,6,32,1,222.6792,1040.201495
2121,0,88,0,182.4538,2461.030222
1525,2,67,0,192.470522,507.8003206
7618,8,83,0,192.4705,5733.683956
154,3,26,1,184.961033,1248.097652
482,2,50,1,255.155493,1381.802291
6123,1,39,0,230.1344,4038.962601
7675,9,89,0,210.1051,6493.208909
7102,0,67,0,139.965,6359.779951
1763,3,47,1,257.684139,1018.848617
7716,6,41,0,242.6143,5859.880253
9082,2,68,0,159.9349,5486.748112
7480,1,65,0,255.1336,6755.042431
6213,6,27,0,172.4579,6515.85714
4854,1,39,1,242.6326,1211.694229
2712,1,47,0,104.9629,374.332233
6767,5,44,1,184.9853,6312.410152
4151,3,58,1,127.4783,1471.541306
1334,1,18,0,147.442069,1727.882293
8379,3,41,0,192.4705,3938.094495
9390,4,42,0,162.4538,6753.968051
9708,4,61,0,144.9607,4571.146514
9122,2,46,0,179.9476,5240.404418
3851,3,85,0,179.9656,589.6981979
8341,3,38,0,182.4538,6273.353878
4125,2,39,0,127.4421,1061.907795
8964,1,68,0,159.9512,4567.371412
4789,1,61,0,152.4742,1253.931577
2867,2,64,0,194.9992,1240.679237
1387,3,40,0,124.964303,951.5458256
5942,0,83,1,107.4958,4279.718136
3068,3,72,1,174.9919,727.8878928
9059,1,68,0,114.9976,3603.27849
3630,2,33,0,212.6415,1716.755804
9456,5,49,0,252.6378,5468.30764
8950,4,27,1,267.6647,5943.318759
3029,3,39,0,159.9512,499.02956
2970,2,18,0,92.5018,1294.950837
8647,0,77,0,230.1051,4023.11996
6137,4,65,1,257.6549,4665.041877
8802,0,89,0,200.1185,6099.425081
4264,0,27,0,187.6422,1324.009256
646,1,28,0,159.965008,570.1301629
9654,4,33,0,147.4564,6018.487781
2075,2,26,0,117.4872,843.6406855
342,1,41,1,95.019486,764.3017535
8042,3,26,1,267.6647,5254.650966
1623,3,39,1,149.974105,2283.190011
7142,7,27,0,124.9607,5975.718085
5797,3,75,0,175.1331,4442.533708
7185,6,75,1,184.9715,4421.995837
8233,3,76,0,169.9378,4047.773653
5476,2,60,0,124.9781,5981.238779
9253,0,20,0,220.1149,6004.311688
75,1,70,0,214.966286,648.7471776
8634,0,69,1,207.4811,5777.625223
9230,1,89,1,149.9598,5600.167567
2052,0,50,1,152.4798,892.5309234
2542,2,62,0,149.9378,1025.253482
1302,0,26,0,139.9678,1754.601627
5878,0,70,0,114.9509,5511.579607
7369,7,24,0,127.475,3895.327082
1305,0,87,0,127.473844,1826.678884
8429,1,55,0,117.4858,4185.014737
9095,1,80,0,214.9663,5814.514903
2600,6,58,1,140.0049,2005.474189
2574,0,73,0,167.4564,720.6519058
3187,1,40,0,139.9349,928.6314289
2769,0,46,1,232.652,2274.334534
4832,0,53,1,159.9875,1689.115275
4224,2,56,1,232.6228,2025.44891
9650,0,75,0,214.9525,4140.83823
2107,1,83,1,107.4958,1464.845197
2680,2,62,0,127.4586,968.8124201
1388,2,32,0,200.165175,1733.107782
8932,3,82,0,102.4746,5548.354455
9660,7,52,1,139.9568,6284.19049
7084,2,86,0,230.1051,5968.666511
1280,1,74,0,187.656013,711.7404846
805,2,63,1,165.01134,928.4588213
1556,2,47,0,240.114868,1289.416735
9487,0,72,0,169.9447,5882.516568
4567,0,51,0,159.9476,1844.506934
9670,1,53,0,172.4404,6519.352992
4842,2,43,0,137.4616,1129.873915
3595,6,66,0,149.9621,1443.47725
6036,8,18,0,157.4698,3868.983397
6853,4,29,0,207.6094,6431.886281
8706,0,18,0,192.4705,4791.676231
4178,4,64,1,232.652,949.8530724
1309,0,70,1,164.978458,1048.538032
3453,1,29,1,152.4798,1024.169439
3696,6,21,0,152.4742,1261.333501
4243,1,82,1,165.0182,884.0960804
2199,1,24,1,245.1457,2031.234186
4426,1,77,1,119.9568,816.0468833
6151,4,63,1,184.9647,6054.489807
944,3,57,1,177.65076,771.5712211
823,9,23,0,172.487091,2033.164639
5006,0,42,0,162.4538,3878.380326
6613,8,19,0,159.9476,6169.677579
8357,0,62,0,240.1149,5277.732479
5620,8,35,0,182.4433,5477.886159
4548,0,78,0,174.9699,1251.894626
2539,0,55,0,104.9629,1406.070492
5208,2,60,0,182.49,5353.001743
9515,0,38,0,104.9629,5084.758938
9010,0,21,0,167.4564,5992.278257
3055,1,58,0,79.97886,301.5746797
3676,0,78,1,129.9926,2902.678202
7777,4,32,1,202.65,4710.736343
7219,3,57,0,172.4404,5894.713365
6723,0,56,1,177.4945,5951.423471
3301,0,65,1,127.5112,545.6056589
3311,2,64,0,187.656,1122.270266
7222,0,29,1,172.4848,5377.225984
8520,1,37,0,197.6288,5770.590829
5955,1,63,0,162.4538,4506.056002
833,1,79,1,184.971516,943.6675679
3463,3,70,1,162.5299,2110.79392
7644,1,60,0,175.1331,4620.749694
55,0,51,1,160.00128,1296.674543
3452,0,66,0,212.6415,1342.598456
6306,3,29,0,220.1478,5095.592017
1482,0,33,1,217.483972,1123.503268
4874,1,73,0,162.447,2167.855557
8039,4,49,1,149.9598,5368.229398
3336,7,59,0,124.9935,1684.485758
6017,0,61,0,179.9656,4243.622875
4927,1,87,0,172.4404,2123.830793
5798,1,46,1,127.5112,5938.865925
9832,0,60,1,119.9568,6076.32804
5084,1,20,0,159.9794,6565.889584
6646,3,40,0,137.4684,4892.895989
5491,0,61,0,137.4392,5248.831273
769,3,48,1,187.46728,1532.283357
2066,1,77,1,257.6513,1968.75769
9501,0,37,0,172.4441,6101.79747
7312,0,39,1,172.4624,4723.704977
8478,1,49,0,117.4858,5849.950819
4525,3,55,0,129.9483,1296.523969
2718,1,43,0,172.4733,1193.771492
2080,1,68,0,220.1323,1366.505082
8915,5,72,1,152.4798,4941.822921
952,3,89,0,169.937833,427.0934802
8059,3,80,0,149.9483,5613.310447
2483,4,20,0,117.4392,2497.717707
1760,2,20,1,154.991856,1283.103476
4423,1,21,1,177.6508,1432.135681
6705,5,60,0,162.447,6622.410472
5183,2,28,0,127.4421,6121.42438
8534,3,62,0,207.6094,5104.889837
3702,4,22,0,162.4676,1301.182014
4244,4,75,0,147.4738,959.8322448
689,2,64,0,192.470522,985.0943424
3433,4,55,0,142.4713,1555.314176
4945,3,61,0,112.4844,550.0787433
967,1,23,1,190.12704,2026.429158
9485,3,51,0,182.4608,5745.359728
2714,1,59,0,194.9663,1667.732624
4758,4,77,1,217.4702,943.0894026
9546,3,80,0,184.9496,5011.208685
6321,0,57,0,149.9483,4598.720266
5976,1,40,0,222.6143,4723.125316
3573,0,82,0,137.4698,895.1202801
5300,2,44,0,102.4746,3795.698707
1991,0,71,1,255.155493,1125.77426
1206,3,22,0,232.637807,1700.52331
4972,2,76,0,232.624,2174.446655
6784,4,29,0,255.1372,4912.958462
3601,0,31,1,149.9598,1608.519234
6491,3,28,1,277.6375,6520.882525
8610,0,61,0,159.965,5977.627047
9979,5,65,0,127.4586,5252.240805
8071,9,78,0,182.4676,5469.880413
8578,0,80,1,152.466,5964.374183
7974,4,55,1,132.5127,5868.925353
1626,5,71,1,95.005709,618.4967851
537,1,76,0,159.964152,729.541703
8767,7,49,1,147.4783,4103.113939
7971,1,62,1,172.5104,5929.405615
4213,0,89,0,164.967,1391.823736
6457,0,49,0,104.9629,6109.236207
3508,1,28,1,232.652,1031.032132
8394,0,67,0,114.9658,5999.083618
7113,0,36,1,140.0342,6246.238872
2709,3,78,0,182.49,1146.502548
5032,1,28,0,137.4616,5851.65666
6515,2,65,0,114.9509,3764.349824
4663,2,86,0,127.4738,1039.131091
4022,3,59,1,127.4783,1463.304212
1855,0,75,0,204.949594,1862.842794
9426,3,61,1,140.0049,6107.912748
2873,4,39,0,192.4567,939.6683701
3031,1,19,1,162.4526,1209.751161
1646,4,88,1,142.499263,840.5098283
3418,0,50,0,220.1149,1261.505669
3477,0,62,1,204.961,1332.165747
9553,0,27,1,162.4526,5880.677411
1793,0,75,0,207.475448,971.697137
3798,1,35,0,184.9963,906.6428092
3369,1,31,0,207.6094,1643.441405
7197,8,29,1,144.9889,6601.001727
9642,0,62,0,197.6288,4806.825085
5110,2,82,1,142.4689,4188.693579
6025,0,31,1,182.4833,4826.319401
8796,4,46,0,204.9797,6101.208542
9295,4,20,0,255.1198,6511.608523
127,2,68,0,220.161527,1038.745378
5960,0,70,0,157.4698,4551.763964
3877,3,37,0,147.4738,1355.525049
4452,3,38,0,147.4564,1153.463764
7148,2,40,1,222.65,6431.749062
3532,6,44,0,127.4421,2060.536764
828,2,45,1,127.495766,1224.30253
7791,3,48,0,184.9963,5921.940703
985,2,69,0,104.97808,1352.986244
7784,4,49,0,214.9663,6153.244903
2444,0,19,1,222.6326,1328.874126
8555,2,64,1,94.97283,5649.203405
346,4,85,0,232.637807,1718.600163
815,2,42,1,95.005709,610.2580075
6167,0,41,1,159.9875,5775.455429
5780,0,62,1,235.1417,5640.808851
2117,4,41,0,252.6378,2426.091797
794,1,31,0,222.628057,1444.321124
6899,3,83,0,167.4564,4402.745053
2675,1,20,1,195.0062,1341.508482
95,0,76,0,184.979684,2233.567181
4226,3,25,1,130.0064,992.4933978
3757,2,78,0,207.6386,751.4491239
2892,1,61,1,235.1417,1439.765003
2372,3,24,0,242.6143,1045.435988
9389,0,22,1,152.4624,5583.623978
3229,3,81,1,257.6513,2061.503839
7864,1,84,1,190.1599,6024.552428
6360,2,64,0,152.4579,6322.394651
9197,3,70,0,232.624,6002.578168
7327,1,89,0,265.147,4629.932238
6029,0,66,1,137.4978,5345.910452
1866,4,47,0,137.439154,1615.87994
4613,3,75,1,159.9875,397.1455126
2646,5,23,0,194.9768,758.9886777
2244,2,28,0,207.4754,1653.756383
5374,0,65,0,192.4567,5330.00965
2337,0,82,1,217.484,1904.888901
951,1,25,1,150.006987,534.5843758
1121,8,31,1,142.499263,1696.540148
2205,6,20,0,200.1185,2766.730566
420,2,84,0,169.937833,717.6823944
923,3,37,0,182.460772,1642.394079
8670,10,20,0,245.147,6916.234923
5409,1,27,0,159.9794,6308.665694
5789,0,72,1,107.4958,5796.100318
5743,1,66,0,172.4567,5553.300748
7668,0,89,1,197.484,6446.795599
5568,3,24,0,187.6094,4518.564
8136,7,25,0,159.983,6386.654255
1203,0,29,0,92.455141,1571.397537
5766,2,65,0,175.1331,4797.122065
8390,2,35,0,79.97886,4726.723807
1971,1,86,0,137.461553,1729.615672
4019,3,29,0,194.9663,2592.211229
3688,1,39,0,137.4872,1010.477682
1998,2,31,0,275.133571,1385.020283
4034,2,48,0,169.9447,704.9286558
1249,4,66,0,157.483594,526.38731
2193,1,59,0,159.9476,2197.871959
2713,5,53,1,152.509,1170.830123
2191,0,83,0,117.4872,786.6024394
4671,4,75,0,159.9656,1098.532284
5143,2,65,0,137.4836,5861.996544
5985,0,73,1,202.6829,5952.590424
6566,2,63,1,222.6792,5410.603621
7805,0,77,0,265.147,5203.296804
6944,0,50,0,187.6094,6743.861668
2137,1,57,1,242.6326,809.8918631
1066,0,43,0,157.469817,437.8833399
601,9,26,1,149.977753,1845.830672
4228,2,34,0,179.9476,1528.122932
7578,1,18,0,129.9621,6483.815487
78,1,50,0,149.937833,2426.030626
7547,4,84,1,232.652,6457.18973
2899,5,48,0,227.4754,1137.782472
4821,2,58,0,194.9768,2823.145964
9303,0,45,1,245.1457,5887.870657
6414,4,76,0,210.138,5271.605896
9065,1,32,1,212.6557,5815.917509
8008,4,84,0,182.4608,5842.892958
5469,2,75,0,252.624,5903.302417
5952,1,53,0,149.9776,4815.434176
3392,2,24,0,167.4564,2594.832192
5416,2,60,1,222.6362,5972.423634
2561,0,58,0,172.4705,1108.077901
8163,2,73,0,162.4538,5671.017164
2636,0,81,0,164.967,965.4344564
5257,10,26,1,114.9728,5771.534863
3531,1,36,1,119.9568,2494.211424
8568,3,81,0,92.48802,4504.376908
1909,1,25,0,210.151777,1022.519614
236,1,40,0,139.981577,2370.184448
1605,0,83,0,162.493654,636.8514545
7985,1,68,1,217.484,6212.316389
3491,1,62,1,114.9728,1321.498572
1995,2,76,1,199.990219,2674.568338
2825,3,21,0,192.4404,1538.887965
9286,3,23,1,162.5007,5426.315112
1343,1,55,0,220.114868,1809.921626
8513,0,37,0,149.9447,6261.418751
1620,2,75,0,242.628057,785.5416603
5288,0,53,0,169.9378,4503.053128
2061,2,31,0,222.6281,2193.26463
9956,0,29,1,94.97283,5475.345065
2220,0,28,1,225.1457,3298.322775
6039,5,32,0,147.4738,4573.084997
261,7,84,0,242.628057,1649.312808
9366,1,76,0,252.6378,5500.10857
9094,1,30,0,112.4551,5610.20542
3745,3,58,0,162.4676,1626.329435
2027,1,44,0,137.4836,1068.481652
6989,1,55,0,114.9838,5994.045373
4235,1,26,0,174.9699,1774.889088
1918,3,89,1,137.497825,758.6189978
1829,4,35,0,262.610632,1253.523378
6234,2,49,1,184.9785,5651.568466
9333,3,46,1,174.9919,3569.479648
6284,4,75,0,144.9607,5699.245355
4209,0,85,1,235.1417,990.2063632
225,3,37,0,159.947583,1427.088655
8916,3,19,0,192.4404,4941.881988
6470,10,64,0,197.6288,3780.253613
9414,5,72,0,102.4746,4859.940299
847,4,65,1,152.466002,1277.906866
4290,0,65,0,159.9349,577.4706172
5561,10,73,0,179.9476,4007.110298
2552,1,52,1,155.0084,1364.293464
118,2,79,0,275.133571,1701.457566
8838,1,84,0,139.9678,5797.443843
5967,1,85,0,182.4433,5281.851852
8196,0,47,0,194.9699,5899.695132
8660,1,37,0,252.624,5652.464417
7490,0,46,0,159.9656,5462.617829
6,3,83,1,185.007692,1039.357983
5343,3,57,1,172.4555,4683.297629
9112,8,55,0,137.4392,4761.278588
4325,0,74,0,230.1051,1064.970201
1064,1,74,0,160.01224,286.5451139
2591,0,81,0,149.9447,1619.686288
8435,4,61,1,137.4686,5598.578895
3736,3,72,0,182.4762,2288.984083
3518,0,32,0,114.9509,883.7264825
6987,5,44,1,235.1417,5341.03502
6768,2,67,1,222.65,5131.088734
5623,0,38,0,242.6435,6121.654756
1606,4,43,0,179.965581,1440.784345
1734,4,28,0,144.960655,481.3363042
9342,3,82,0,147.5031,5081.314229
3813,3,33,1,117.4835,1054.470395
9625,2,35,1,142.5007,5710.355112
1762,3,30,1,232.622804,2299.047664
5402,0,78,0,114.9838,5347.776998
2740,1,76,1,197.4945,1696.96925
2473,3,57,1,152.5022,716.6438092
6739,2,89,0,214.9663,6230.161803
6892,7,18,1,149.9598,6219.238034
7944,3,85,0,179.9794,3710.298126
4207,0,67,0,124.9781,499.2698644
6372,0,41,0,230.1051,6397.453541
233,1,63,0,220.114868,2181.752793
8259,0,19,1,245.1283,5974.298824
7562,1,56,0,149.9447,4997.517022
6169,9,57,0,127.4601,6350.509594
3597,4,70,1,165.0113,2366.107617
6289,6,40,1,152.5104,5686.767897
4633,0,40,1,130.0064,1469.220521
126,2,34,0,124.960655,1269.836202
7642,2,47,1,120.0035,5532.170372
6230,1,50,0,172.4705,6192.141187
1297,3,89,0,182.45383,1140.151122
1977,0,65,0,149.97755,615.1161821
9481,0,61,0,127.4601,6000.414945
9582,1,60,0,159.965,5621.504803
5751,0,23,0,149.9447,6093.091927
8153,2,87,0,137.4392,3832.898347
3087,3,19,0,129.9621,1459.309498
9277,1,27,0,137.5165,4787.756156
6883,0,43,1,257.6375,6760.900419
9306,3,19,0,162.447,6534.389245
7674,0,36,1,270.1604,6786.879873
3346,6,21,0,194.9663,2739.364415
8173,1,71,1,219.9902,5480.386537
9422,3,52,1,142.4689,6584.194557
5871,1,27,1,127.525,3656.35595
6507,0,60,0,152.4742,6282.538237
2798,0,83,0,139.9678,991.6943982
919,0,35,0,162.471255,1224.604104
1647,0,35,0,204.963371,2118.488416
5123,3,42,0,235.1372,5638.778543
5127,0,62,0,149.9483,5708.957593
4622,1,27,0,124.9643,320.1072613
6810,0,69,1,149.9778,6041.492692
365,1,58,1,182.465269,2346.143947
2126,3,57,0,172.4441,1770.955679
8151,7,31,0,242.6143,5408.322311
8718,1,25,1,219.9902,4791.332346
56,1,58,0,129.962093,1840.628269
639,2,24,0,187.609354,1396.347808
303,1,80,1,270.160419,2335.130986
5812,3,32,0,194.9768,4183.048936
1277,0,55,0,159.979358,2035.008705
4433,3,21,1,130.0064,681.4206312
3645,0,52,0,149.9378,1003.311614
4144,2,27,0,172.4441,628.4063951
2879,0,77,0,169.9447,765.1823242
6494,0,43,0,147.4421,5170.661902
5241,1,38,1,94.97283,6253.491089
9409,4,23,0,159.983,3830.124693
6938,1,79,0,184.9496,5992.97277
7241,0,27,1,194.9581,5199.488203
2594,4,23,0,104.9643,2203.565459
2394,3,30,1,225.1457,2257.255977
524,0,66,1,152.510442,752.1641496
6377,0,74,1,195.0062,5527.711581
6982,0,43,0,192.4404,5155.008959
6678,4,42,1,152.466,5821.339699
3901,1,66,1,140.0013,1559.33881
9635,1,82,0,169.9378,6112.430745
5586,0,38,0,220.1185,5303.936549
9361,2,77,0,139.9349,6483.348101
7957,2,76,1,217.484,6215.809536
7571,5,30,0,179.9476,5419.846646
6778,0,25,0,139.9678,4871.477155
672,1,60,0,159.994242,906.7867988
4189,4,69,1,182.4653,1001.378182
667,1,35,0,137.468388,1561.128541
3267,3,37,0,214.9525,1072.590755
1888,1,20,1,139.95684,989.9918587
8473,6,36,1,185.0077,6519.120707
9092,1,27,1,187.4811,6183.945709
7688,2,20,1,225.1457,5116.648865
6032,5,46,1,154.9919,5770.387227
6091,3,66,0,169.9447,5263.711526
6239,0,83,0,112.4551,5009.242921
7351,4,49,0,139.9349,5774.350984
7831,2,55,0,144.9607,5866.278162
761,0,55,0,192.48852,586.7422583
6255,0,73,0,159.983,4399.187338
1907,3,51,1,149.99153,874.1933216
3819,1,27,1,210.1563,2911.171492
6270,2,56,0,232.6378,6334.652427
4301,1,24,0,137.5165,490.5057336
5570,0,78,1,117.5015,5897.711605
7942,1,37,0,174.9768,5936.572086
4165,0,79,0,184.9496,1431.48792
5972,8,51,0,112.4844,5769.255809
3580,3,58,0,157.4698,1312.812193
2833,4,49,0,172.4441,1593.966861
5450,0,70,1,225.1457,6502.025208
3473,2,23,0,152.4907,1102.750144
6328,1,23,0,227.4754,6321.473272
138,1,89,0,197.472533,1404.435534
7044,10,22,0,242.6143,6310.076724
4893,5,32,0,182.4433,1629.696337
2181,6,21,0,124.9781,516.253628
7731,2,62,0,172.4871,6235.847135
3178,1,21,0,137.4836,1235.112132
4855,3,61,0,162.4676,1250.606015
4638,1,32,1,165.0182,1417.312047
5116,1,45,0,200.1323,5684.731048
7649,4,39,0,139.983,6071.410686
4262,0,65,1,222.6326,1243.099192
1332,1,72,1,197.483972,1260.12789
7003,0,48,0,210.1518,5157.76159
6942,0,45,0,159.9642,5374.519903
8018,3,25,0,127.4586,4339.192341
6242,6,48,0,139.983,4827.605046
